2013-03-18,卫衣/绒衫,0.001628,0.000000,24.700000,362
2013-03-18,棉衣/棉服,0.002101,0.000000,36.583333,481
2013-03-18,婚纱/旗袍/礼服,0.004872,0.000000,74.267424,1281
2013-03-18,皮衣,0.000860,0.000000,7.666667,441
2013-03-18,半身裙,0.002342,0.029830,23.210286,1341
2013-03-18,衬衫,0.005077,0.006397,22.759700,2860
2013-03-18,羽绒服,0.001626,0.000000,24.482558,3902
2013-03-18,毛针织衫,0.002533,0.008876,25.931434,561
2013-03-18,连衣裙,0.003785,0.001006,22.650264,778
2013-03-18,短外套,0.002657,0.000000,35.571429,1159
2013-03-18,裤子,0.002459,0.001995,27.984688,815
2013-03-18,小背心/小吊带,0.005261,0.001675,24.484590,1231
2013-03-18,唐装/民族服装/舞台服装,0.002123,0.000000,13.500000,753
2013-03-18,中老年女装,0.002990,0.000000,7.882143,155
2013-03-18,蕾丝衫/雪纺衫,0.003379,0.001001,29.109055,3517
2013-03-18,西装,0.003342,0.000000,14.595833,598
2013-03-18,职业套装/学生校服/工作制服,0.000797,0.000000,37.500000,353
2013-03-18,大码女装,0.002055,0.000000,23.500000,302
2013-03-19,风衣,0.003258,0.000896,22.234349,2826
2013-03-19,T恤,0.003481,0.015948,22.813672,732
2013-03-19,马夹,0.002086,0.000000,39.125000,594
2013-03-19,毛呢外套,0.002898,0.000000,18.205882,496
2013-03-19,皮草,0.001607,0.000000,28.064815,1894
2013-03-19,毛衣,0.004234,0.000953,25.157054,2551
2013-03-19,牛仔裤,0.001470,0.002551,41.085425,2202
2013-03-19,卫衣/绒衫,0.003972,0.000000,18.630208,315
2013-03-19,棉衣/棉服,0.002403,0.000000,27.160119,839
2013-03-19,婚纱/旗袍/礼服,0.003640,0.000000,11.333333,611
2013-03-19,皮衣,0.006599,0.000000,14.666667,350
2013-03-19,半身裙,0.004588,0.008602,19.805147,1010
2013-03-19,衬衫,0.005076,0.028716,19.603001,2304
2013-03-19,羽绒服,0.001643,0.000000,24.002976,3154
2013-03-19,毛针织衫,0.002851,0.002034,21.500534,623
2013-03-19,连衣裙,0.004347,0.001304,22.756762,662
2013-03-19,短外套,0.002319,0.000000,29.376091,1028
2013-03-19,裤子,0.003164,0.023816,25.793679,646
2013-03-19,小背心/小吊带,0.003513,0.029607,23.657902,1201
2013-03-19,唐装/民族服装/舞台服装,0.000779,0.000000,26.000000,761
2013-03-19,中老年女装,0.002370,0.000000,13.933333,285
